entry,exit_,sma,score,2022_pct,2022_dd,2022_sharpe,2023_pct,2023_dd,2023_sharpe,2024_pct,2024_dd,2024_sharpe,2025_pct,2025_dd,2025_sharpe,2026_pct,2026_dd,2026_sharpe
10,50,50,0.07364604434042418,-0.2592710818329902,-1.253439585968008,-0.24945584405839522,0.01756732506157377,-0.04919854229068488,0.23056137510236108,1.9233743143444393,-1.5496248689833347,0.6539505396602936,3.1095050249370093,-2.059725191199069,0.7444676033417245,0.0,0.0,0.0
15,50,200,0.061922595356427634,0.0,0.0,0.0,-1.2427567360298153,-4.932258580884874,-0.18880529740839333,0.0027408671300577225,-8.30001754115317,0.0396190303116063,6.474099733334637,-3.8793584241281986,1.1007522863064279,0.22909888802042921,-0.07715090877314923,1.0761434773862097
15,60,200,0.05641144089598296,0.0,0.0,0.0,-1.3204549949205502,-5.6555632325392295,-0.16760462680366367,0.6354741958211729,-10.164490232852042,0.11426971202979405,5.713516851443323,-6.782444709903257,0.802056677644613,0.22909888802042921,-0.07715090877314923,1.0761434773862097
5,70,100,0.01154344687324882,0.0,0.0,0.0,-1.028175097265771,-2.6594646649163334,-0.4572010938243371,1.4418990387813801,-0.7431085399934978,1.1197456281077165,3.403183767603335,-0.6568846463649414,1.5561190204009474,0.0,0.0,0.0
10,70,200,-0.010845497473305765,0.0,0.0,0.0,-0.958358808264903,-3.6855066264686043,-0.21938941039182733,3.1006901386076535,-5.208351160522984,0.46294212878090163,7.556608562065126,-3.1859891970744902,1.3010023501275154,0.0,0.0,0.0
20,50,50,-0.08120797719292833,-3.2606654148086056,-5.570663491310601,-0.6283384861144267,7.657466959385673,-1.3677866766118818,1.8795083929922707,-2.5192622464052628,-8.821403694468998,-0.31134379397098105,2.5836648467062906,-5.793511467333856,0.43536808192179605,3.8145610311373757,-1.1473654577876524,1.4739004932102298
20,60,50,-0.1320390282486908,-2.5784189956114423,-5.570663491310601,-0.4440609323440042,6.184775584914792,-3.18095213977998,1.1529863854339981,-1.9743282893931458,-10.473954902784321,-0.18154311598971523,4.175403213141982,-5.542272338981446,0.6139270215590336,0.8549160462636873,-2.9305963734119533,0.2622597430163846
20,50,100,-0.15622328893954338,-2.3949221095911244,-4.411677184781215,-0.5870656358285066,1.4422376766926037,-6.4988271290873705,0.21666805053503294,1.1567079307012618,-7.948946295968873,0.17003147101461102,3.917133755474511,-6.526422748048077,0.532780508388918,1.416583436516028,-1.807180361057592,0.49155214779046585
25,60,50,-0.17689526001403238,-2.5784189956114423,-5.570663491310601,-0.4440609323440042,8.646444401012566,-4.869954692862577,1.1552543398025212,-1.307140492226111,-12.105235349129062,-0.07431457799912378,1.9678164707889634,-10.390897178482373,0.24910264701814597,0.7434958355714505,-4.947788980678681,0.19869991511300564
25,60,100,-0.21497704330263517,-1.812340268441015,-4.411677184781215,-0.3903764393397471,3.0935968951159243,-7.430215643617366,0.33532579062014206,5.620134480152039,-8.792840802661118,0.5040307151192908,0.3865132873192678,-12.49787033999138,0.0930523608813307,-1.549717740318779,-6.926255931483272,-0.2957374832458688
25,50,100,-0.2520571871767423,-2.3949221095911244,-4.411677184781215,-0.5870656358285066,3.3386052459995597,-7.102520436514881,0.3830692830742032,-2.075439188533401,-9.804988462645603,-0.14125634247022054,0.1304747024812425,-9.508182211668082,0.062253716645369585,2.632716434530513,-2.610162601669075,0.780837806382127
5,60,50,-0.25278125288214326,0.0,0.0,0.0,0.10613176895646337,-0.10125595721557357,0.5554575549384746,-1.0745411331476329,-1.2874910782656679,-1.01355476888387,1.2792641010749506,-0.11017408928737371,1.5719457253933322,0.0,0.0,0.0
15,70,200,-0.28327190726432133,0.0,0.0,0.0,-1.5727147582064505,-6.6300738945581195,-0.1750954755397805,-4.675374093927919,-13.042465527941216,-0.37108913205936256,5.167619977919902,-9.378972576946998,0.6063432564006456,0.667095558073183,-0.41111236586517386,0.8900343693711555
20,50,200,-0.28746854426539364,-1.6065716589836243,-1.6065716589836243,-1.3243948504690937,2.594900212460227,-5.42069162919856,0.42298490985354237,1.7046787442130729,-8.605008770688949,0.21161865632063084,4.617855724208431,-5.345661650167277,0.569409770877552,1.1118848113542468,-0.43423310040278107,1.1499952904114135
20,60,100,-0.32047332159278186,-1.812340268441015,-4.411677184781215,-0.3903764393397471,0.7484129051681832,-6.956315666710433,0.12875006093164526,5.052432211779223,-7.2993608176221025,0.5016565883570498,3.3214128550530297,-9.263386965458842,0.390726116968893,-2.5013423110938904,-5.597858903623177,-0.5573064616563315
20,60,200,-0.3522051235570681,-1.6065716589836243,-1.6065716589836243,-1.3243948504690937,1.961086525690825,-6.445316321781636,0.2870382475096531,3.2604810149640784,-10.084760380502367,0.3135145300148481,1.2842551414004033,-9.56476374222116,0.17686608739192639,1.656989579384005,-0.44887845163982254,1.2748089027993983
15,60,50,-0.36934313240458766,-1.802900636880156,-4.4306022724576515,-0.38968540436123467,2.1012530789210615,-0.9634662313212972,1.093688297493581,-3.8145254468934686,-8.931648667518354,-0.6412482186035543,2.9162845235798596,-5.274685206134599,0.507001594381906,0.058340362014730474,-0.7718727738513453,0.0932128231920204
25,50,200,-0.3879050137643356,-1.6065716589836243,-1.6065716589836243,-1.3243948504690937,2.8943442755977156,-6.642873044433307,0.38747557711021613,-0.6228489724437347,-9.510428315305763,0.007266313426213309,1.0520267728451271,-7.611342791403652,0.15184351870925034,1.8869890926563437,-0.43423310040278107,1.4852081897888418
25,60,200,-0.39067559303894817,-1.6065716589836243,-1.6065716589836243,-1.3243948504690937,2.6821796019619537,-7.622687081206747,0.31780896037160505,1.9189708625078072,-12.284454271153978,0.20409528125175574,-0.579723162891399,-11.079697616780582,0.015953954658420314,2.4327752240244305,-0.6853171433923944,1.4342957471589575
25,50,50,-0.4038989909444502,-3.2606654148086056,-5.570663491310601,-0.6283384861144267,9.616772492143522,-3.0975158102128586,1.5311394221746677,-4.945557170514503,-10.661174156596342,-0.5336410652620073,-1.6623947052985866,-10.428335328044714,-0.16513130758095262,4.528712715722771,-2.610162601669086,1.3626308988817555
10,80,200,-0.45688859491324024,-1.65484310339441,-2.0140433274234315,-1.5349983000161793,1.1622716084997986,-3.68550662646856,0.27843950502422854,3.6204248650969273,-6.031352745352503,0.4824623001185349,7.305857044203146,-5.07112170901407,1.0966150768946687,0.0,0.0,0.0
15,50,50,-0.46324411288509154,-2.1211772171507937,-4.4306022724576515,-0.5170452678190308,1.7439758228927182,-0.9911033570491057,1.1374474125593297,-3.6223023064595905,-8.052521887862806,-0.7139352766580906,1.5076582153110474,-4.796398064475382,0.30642446768471227,0.008520991694260793,-0.7718727738513453,0.01750447410887438
20,70,200,-0.46844276377075555,-1.6065716589836243,-1.6065716589836243,-1.3243948504690937,7.541754810354506,-7.3747077021225405,0.5964105811300937,-2.8986672401203006,-14.434507555569443,-0.13324242104787828,1.2275986119745008,-12.686377701133189,0.16265524693374628,2.946215481372194,-1.3434899391827626,1.1593641869368867
10,70,50,-0.5680844216045755,-0.20076058736950841,-1.253439585968008,-0.16795793119059313,-2.57776869809192,-2.6661080129138925,-1.3737224652788453,0.7239771205108658,-3.3563251455170695,0.20576068620137833,7.734304777437506,-2.1533808779439667,1.1986782032574546,0.0,0.0,0.0
25,70,100,-0.5847083310767546,-4.699990196254477,-6.309442848830804,-0.7755133084498983,0.09359197596765512,-10.677871864328935,0.07119978294611168,0.6949308677761667,-12.790133850883233,0.11843980598165833,7.384552787498189,-10.21990546111924,0.5789015371120917,-4.090604943139786,-11.17617923262959,-0.5283646985126293
20,70,100,-0.6393866800035612,-4.699990196254477,-6.309442848830804,-0.7755133084498983,2.594150765821057,-7.880280851299637,0.3057829237642333,-1.2301985008519534,-11.039417050777356,-0.04307551106947379,8.755591761207393,-7.654948872083067,0.8104524642819799,-5.056895814148565,-9.908439327123098,-0.7169096487185141
25,70,200,-0.6540020977761198,-1.6065716589836243,-1.6065716589836243,-1.3243948504690937,5.155172946100706,-10.370878173201092,0.3985497507779342,-5.281299627767155,-18.192293383489798,-0.2548264905584537,0.2243436321204273,-14.018104717547242,0.08619186756709155,3.7521213363373107,-1.3434899391827515,1.2471828355870418
15,50,100,-0.664190891884405,-0.9827237604889016,-2.0252533773468473,-0.4895749393501484,-1.886155025576508,-5.387953054028483,-0.2576096124408242,1.0613712538636078,-7.069042567397976,0.19073289651316264,5.466021420482248,-3.8021923406728386,0.9016029459423789,-1.879208149004441,-2.2426318659257594,-1.3397269260760458
20,70,50,-0.6826438150877039,-6.653096945209458,-7.296165500334517,-0.9845316142764724,4.442353351886341,-4.477781775112755,0.5762905480655586,-5.360441176868003,-13.164981539107112,-0.52666129456157,7.853274053562065,-5.317619084885261,0.9086699833220541,-0.18404140895758037,-5.849474875491323,0.0099660540202782
10,80,50,-0.6839089004840753,-1.0231424941960165,-1.4526744888379906,-0.8218269948307747,-2.57776869809192,-2.6661080129138925,-1.3737224652788453,1.7657840869968577,-3.096498053292618,0.41986303806829317,9.740680832728298,-2.1533808779439667,1.472922196027309,0.0,0.0,0.0
25,70,50,-0.6986409380401544,-6.653096945209458,-7.296165500334517,-0.9845316142764724,1.087494109370546,-8.839881335846567,0.15501163202157614,-4.038557495323614,-14.804105353744424,-0.29742024086426333,5.756027826820742,-9.783156813638548,0.5624017941030259,-0.10729646663069081,-7.810185260237135,0.029670348147864494
15,80,200,-0.7301683894079141,-1.65484310339441,-2.0140433274234315,-1.5349983000161793,-2.1329071574982206,-8.117990116330898,-0.21361176199141738,-3.558323321819612,-12.787719375733243,-0.19978595051444265,2.64542068514948,-12.34644934209933,0.2998339428930033,0.667095558073183,-0.41111236586517386,0.8900343693711555
10,80,100,-0.7830643432168808,-0.39354923345524817,-0.7573562632990694,-0.5477341026813015,-1.3393315496671998,-4.795730209169379,-0.2217146016045877,6.1566061488060875,-3.658842054424827,0.945096451499577,9.118959360060352,-3.345970682400423,1.2994306596871699,-2.443663721421918,-2.604723396164299,-1.9155826732580739
10,70,100,-0.7849040550421105,0.0,0.0,0.0,-3.275517936164707,-4.795730209169369,-0.6351706978483607,5.5096005100604195,-2.483773107333642,0.983365301802697,9.624609022471265,-2.0591482091694036,1.4477792846069197,-2.443663721421918,-2.604723396164299,-1.9155826732580739
20,80,200,-0.8030620294295885,-3.234828522078237,-3.5882579371090073,-2.0154088325525854,7.49421490923059,-7.597277217682253,0.5560707068117341,-3.8399996643888046,-13.523643813823139,-0.15056696593250213,0.04075838642536578,-15.505485755575277,0.07111904000236265,3.6807605363310403,-1.99119811397781,1.1515482945752642
5,70,50,-0.8052246908949852,0.0,0.0,0.0,-2.5530971005552683,-2.666108012913926,-1.3603714203788915,-1.0745411331476329,-1.2874910782656679,-1.01355476888387,1.8712545345011877,-0.3662259388777622,1.3800475557441132,0.0,0.0,0.0
5,80,50,-0.8052246908949852,0.0,0.0,0.0,-2.5530971005552683,-2.666108012913926,-1.3603714203788915,-1.0745411331476329,-1.2874910782656679,-1.01355476888387,1.8712545345011877,-0.3662259388777622,1.3800475557441132,0.0,0.0,0.0
15,60,100,-0.8846309039200859,-0.8202941500441097,-2.0252533773468473,-0.36322101602688583,-1.0012354965403092,-5.328150218194727,-0.11704865198384082,2.944806972565739,-7.071899392227666,0.4165258510054504,7.690695873685427,-4.466556447141768,1.060065628962475,-3.963738306053144,-4.319441256728906,-1.9301011327729005
15,70,50,-0.9648136340712846,-3.7734617890880395,-4.584102066300555,-0.8130625267421715,1.3498671205444568,-4.978588955803853,0.33358113992753374,-7.43947510747065,-11.82564381172182,-1.1510677554828326,6.076258905260445,-4.75955160901208,0.7892616879191815,-0.47046435647446483,-1.73350075069707,-0.3355132691721401
25,80,200,-0.9899432679074017,-3.234828522078237,-3.5882579371090073,-2.0154088325525854,2.31517963878467,-12.743252314378385,0.21754467432322533,-6.308491678801708,-18.012624070300653,-0.25225521630194914,1.376352706515993,-17.320224187259736,0.1652983580569552,4.045590053369019,-2.379917187735159,1.0567865942688122
