variant,btc_filter,vol_target,lev,is_total_pct,is_cagr_pct,is_maxdd_pct,is_sharpe,oos_total_pct,oos_cagr_pct,oos_maxdd_pct,oos_sharpe
donchian_30_20,False,0.5,5,-11.991600543487014,-4.168554067657759,-95.463034784769,0.6943962255611466,-78.00708989876058,-58.472503774450466,-95.43281030741475,0.010791263117554772
donchian_30_20,True,,1,132.96452077699635,32.56532120876747,-38.4990019066766,0.9987242209409016,2.8853029337427616,1.664299533705682,-23.83289071549296,0.2013936300265258
donchian_30_20,True,,2,283.89472709262435,56.58039428682977,-63.573111909229226,0.998724220940897,-22.522671337477796,-13.763807067675526,-56.14811117325698,0.07010094984125659
donchian_30_20,True,,3,306.61679340882404,59.61061478020113,-79.92729171693466,0.9719975441707213,-50.913926222451934,-33.82904941954546,-78.09396901583608,0.008843499299215515
donchian_30_20,True,,5,-80.9487737470017,-42.45940987933243,-97.90969437280617,0.7248779925552271,-82.18596388858319,-63.252504769269066,-94.59665638801738,0.060001185903168656
donchian_30_20,True,0.5,1,101.79718585748523,26.368365594947907,-26.76493220759337,1.0809095318537423,12.273738527850742,6.948755387689398,-18.413422382727383,0.41031410976084104
donchian_30_20,True,0.5,2,242.58778328081493,50.74998952623064,-47.93262346279712,1.0809095318537436,15.632819667948915,8.79403868152584,-35.25132472962854,0.4103141097608389
donchian_30_20,True,0.5,3,353.2641334399026,65.4945837762722,-64.29481057955242,1.0437444589666054,-10.07142667065657,-5.97410520479581,-59.19313104656578,0.2738980358302238
donchian_30_20,True,0.5,5,306.70726406450666,59.62245148278844,-86.16427533650516,0.9907576669546493,-45.82281614063801,-29.929155117401905,-83.85681751210801,0.30101330941940974
donchian_30_20_ls,False,,1,-10.0468651803297,-3.467822906203666,-68.55852961122834,0.17260790669320233,-3.5308710368043394,-2.064356868872119,-31.591917582535412,0.1893344943747667
donchian_30_20_ls,False,,2,-61.943861813619996,-27.53278489929474,-92.41975673933182,0.16555838311249418,-45.612459115933724,-29.771406051106375,-68.00840999097481,0.10866783603536455
donchian_30_20_ls,False,,3,-93.57307500854982,-59.94398474714251,-99.0457270248864,0.14153002246216542,-79.90805696365604,-60.59482405558153,-90.21028397469794,0.06961017108696249
donchian_30_20_ls,False,,5,-99.99958274629999,-98.39009568100903,-99.99992635547025,-0.09719252439809657,-99.0077566271918,-93.12195116221186,-99.65563103333561,0.09923457090300762
donchian_30_20_ls,False,0.5,1,-1.166061550149422,-0.390207824382538,-51.78835017425172,0.14888532006451732,3.4627619689322042,1.9950253149998876,-25.778810745671098,0.2295539046470044
donchian_30_20_ls,False,0.5,2,-28.514129197859194,-10.58575015980372,-78.87787892757973,0.14888532006452077,-12.892264635605578,-7.6970151007838545,-53.02128455799144,0.2295539046469986
donchian_30_20_ls,False,0.5,3,-64.80213093136054,-29.39445811957604,-92.43955738793746,0.12423635718590738,-50.17567865509185,-33.253357512609426,-78.85845419757841,0.14733634873341542
donchian_30_20_ls,False,0.5,5,-98.56240057789081,-75.68471879610385,-99.76358576032344,0.021162831704787513,-89.56137430852067,-73.05164281357418,-96.759704397548,0.13889048696213133
